,이름,지번주소,위도,경도
1250,그림터미술학원,경기도 부천시 원미동 109-17번지 2층 전체,37.49337006,126.786349
1251,높은산미술보습학원,경기도 부천시 원미동 1-8번지 태진빌딩 2층 일부,37.49840014,126.7927464
1252,프라미스보습음악학원,경기도 부천시 원미동 128-3번지 원미종합시장 202호,37.49195652,126.7869072
1253,솔로몬보습학원,경기도 부천시 원미동 94-13번지 2층 전체,37.49284715,126.7911337
1254,노란잠수함미술학원,경기도 부천시 원종동 132-2번지 2층,37.52764612,126.8030497
1255,나눌샘미술보습학원,경기도 부천시 원종동 352번지 2층 201호,37.51701265,126.8073538
1256,알파플러스어학원,경기도 부천시 원종동 375-6번지 2층 1호,37.5188458,126.8044306
1257,소나타음악학원,경기도 부천시 원종동 372-5번지 2층 일부,37.51872984,126.8051322
1258,피아노이야기음악학원,경기도 부천시 원종동 70-8번지 오성빌딩 3층,37.53086606,126.8050775
1259,나눌샘미술보습학원,경기도 부천시 원종동 352번지 2층 201호,37.51701265,126.8073538
1260,주신음악학원,경기도 부천시 원종동 470번지 금호어울림 301동 401호 일부,37.52856493,126.8029341
1261,정무보습학원,경기도 부천시 원종동 67-11번지 경복빌딩 3층,37.53137097,126.8052912
1262,능력주니어플러스보습학원,경기도 부천시 원종동 372-6번지 제일빌딩 3층,37.51909024,126.8051312
1263,아트펠리아미술학원,"경기도 부천시 원종동 213-3번지 신진타워맨션 202호 일부, 203호",37.52286976,126.8023837
1264,에듀킴스보습학원,경기도 부천시 원종동 132-2번지 3층,37.52764612,126.8030497
1265,공부의별이되는보습학원,경기도 부천시 원종동 375-3번지 그린메디칼프라자 201호 일부,37.51920619,126.8044296
1266,창의와탐구입시학원,경기도 부천시 원종동 233-13번지 진영빌딩 2층 일부,37.52609091,126.8051241
1267,플라이잉글리쉬보습학원,경기도 부천시 원종동 231-15번지 오정빌딩 3층,37.52778477,126.8051309
1268,오정음악학원,경기도 부천시 원종동 265-3번지 1층 일부,37.52753448,126.8063194
1269,비타민산소독서실,경기도 부천시 원종동 374-2번지 능력프라자 2층,37.52031442,126.804438
1270,에이원보습학원,경기도 부천시 원종동 138-32번지 3층 302호 일부,37.52648006,126.8008242
1271,눈높이원종러닝센터보습학원,경기도 부천시 원종동 133번지 우성빌라 3층,37.52705995,126.8027345
1272,멘토21보습학원,경기도 부천시 원종동 372번지 3층 304호,37.51945067,126.8051529
1273,중앙미용학원,경기도 부천시 원종동 228-8번지 현대빌딩 3층,37.52470227,126.8044603
1274,하이얀음악학원,경기도 부천시 원종동 141-4번지 4층,37.52411651,126.7990998
1275,비상아이비츠신혜보습학원,경기도 부천시 원종동 219-2번지 대풍빌딩 2~3층,37.52536652,126.8029879
1276,이스크라보습학원,경기도 부천시 원종동 233-13번지 2층(일부),37.52609091,126.8051241
1277,파랑새미술학원,경기도 부천시 원종동 377-4번지 3층,37.51715082,126.8037677
1278,박태윤컴퓨터아카데미학원,경기도 부천시 원종동 208-16번지 3층,37.52564385,126.801822
1279,빡센영김보습학원,경기도 부천시 원종동 218-7번지 2층,37.52451062,126.8030128
1280,로뎀음악미술학원,경기도 부천시 원종동 245-5번지 2층(증축된 3층건물),37.52867028,126.8066559
1281,지앤비(GnB)보습학원,경기도 부천시 원종동 233-9번지 3~4층 전체,37.52539772,126.8054653
1282,부천바둑학원,경기도 부천시 원종동 373-10번지 4층,37.51995532,126.8052081
1283,원으뜸보습학원,경기도 부천시 원종동 374-4번지 3층 일부 천재속샘학원,37.519927,126.804439
1284,유니랭스영어보습학원,경기도 부천시 원종동 216번지 일흥빌딩 3층,37.52256398,126.8027126
1285,허브독서실,경기도 부천시 원종동 229-5번지 5층,37.52614381,126.8044339
1286,멘토초중보습학원,경기도 부천시 원종동 238-18번지 3층,37.52823187,126.8085123
1287,능력보습학원,경기도 부천시 원종동 374-2번지 3.4.5층,37.52031442,126.804438
1288,도연영수보습학원,경기도 부천시 원종동 199번지 3층,37.52383822,126.7996888
1289,수성음악보습학원,"경기도 부천시 원종동 221번지 203,204호",37.52500683,126.8034074
1290,JnH(제이엔에이치)우리들보습학원,경기도 부천시 원종동 231-13번지 2층,37.52745141,126.8051318
1291,숲속의음악가음악학원,경기도 부천시 원종동 132번지 2층 일부,37.52750988,126.8024052
1292,보스톤영어보습학원,경기도 부천시 원종동 230-2번지 2층 일,37.52731509,126.8044308
1293,TOP플러스보습학원,경기도 부천시 원종동 377-4번지 4층,37.51715082,126.8037677
1294,에이블2관보습학원,경기도 부천시 원종동 132-6번지,37.5277007,126.803355
1295,폴라리스음악학원,경기도 부천시 원종동 359번지 3층,37.51831131,126.8080969
1296,정스무용학원,경기도 부천시 원종동 154-4번지 새벽별교회 3층,37.52809003,126.8044853
1297,와이즈보습학원,경기도 부천시 원종동 141-4번지 4층 일부,37.52411651,126.7990998
1298,아트펠리아음악학원,"경기도 부천시 원종동 213-3번지 신진타워맨션 201호, 202호 일부",37.52286976,126.8023837
1299,수성음악보습학원,"경기도 부천시 원종동 221번지 203,204호",37.52500683,126.8034074
1300,채은음악학원,경기도 부천시 원종동 132-2번지 1층,37.52764612,126.8030497
1301,엘리트독서실,경기도 부천시 원종동 233-13번지 3.4층일부,37.52609091,126.8051241
1302,명륜study(스터디)보습학원,경기도 부천시 원종동 262-3번지 3~4층,37.52886679,126.8056258
1303,백두보습학원,경기도 부천시 원종동 281-1번지 진주상가 301호,37.52256851,126.8054049
1304,율로기아음악학원,경기도 부천시 원종동 209-11번지 2층,37.5251474,126.8012916
1305,오렌지독서실,경기도 부천시 원종동 371-2번지 성진프라자 601~602호,37.51787385,126.8051005
1306,보다더보습학원,경기도 부천시 원종동 281-15번지 정복빌딩 5층 일부,37.52186527,126.8051239
1307,예손음악학원,경기도 부천시 원종동 238-18번지 2층,37.52823187,126.8085123
1308,예영보습학원,경기도 부천시 원종동 359번지 2층,37.51831131,126.8080969
1309,아트빌미술피아노학원,경기도 부천시 원종동 275-5번지 2층,37.52514793,126.8069592
1310,도레미음악학원,경기도 부천시 원종동 375-10번지,37.5185931,126.8041824
1311,원종C&C(씨앤씨)미술학원,경기도 부천시 원종동 372-6번지 제일빌딩 5층,37.51909024,126.8051312
1312,공신보습학원,경기도 부천시 원종동 208-14번지 2층,37.52558932,126.8015506
1313,EM(이엠)보습학원,경기도 부천시 원종동 138-32번지 4층 일부,37.52648006,126.8008242
1314,프린스턴영어수학보습학원,경기도 부천시 원종동 238-5번지 2층 일부,37.52808762,126.8084562
1315,애플음악학원,경기도 부천시 원종동 366-5번지,37.51853478,126.8070217
1316,닥터신쌤보습학원,경기도 부천시 원종동 371-26번지 3층,37.51834306,126.8055178
1317,다우보습학원,경기도 부천시 원종동 231번지 부원빌딩 3층,37.52792893,126.8051305
1318,Joyful English(죠이풀잉글리쉬)영어교습소,경기도 부천시 원종동 361-4번지 성로빌딩 2층 202호,37.51856285,126.8076551
1319,Jina&apos;s(지나스)영어교습소,경기도 부천시 원종동 470번지 금호어울림 301동 204호,37.52856493,126.8029341
1320,대명해법영어교습소,경기도 부천시 원종동 132번지 2층 일부,37.52750988,126.8024052
1321,나무아뜨리에미술교습소,경기도 부천시 원종동 132번지 3층 2호,37.52750988,126.8024052
1322,리딩클럽원종영어교습소,경기도 부천시 원종동 382-5번지 3층,37.5196736,126.8037723
1323,운성피아노과외교습소,경기도 부천시 원종동 231-7번지 7호 2층,37.52717265,126.8054606
1324,김선희피아노교습소,경기도 부천시 원종동 241-11번지 2층,37.52850972,126.8076292
1325,아인음악교습소,경기도 부천시 원종동 366-2번지 1층 일부,37.51961596,126.8070189
1326,원종파랑새피아노교습소,경기도 부천시 원종동 377-4번지 2층 일부,37.51715082,126.8037677
1327,일대일(1:1)미래수학교습소,경기도 부천시 원종동 138-23번지 2층,37.5258138,126.8010975
1328,예쁜손피아노교습소,경기도 부천시 원종동 369번지 장미상가(2층) 203호,37.51745265,126.806459
1329,아르떼음악교습소,경기도 부천시 원종동 246번지 보강그린빌라 1층 일부,37.52806773,126.8073249
1330,라임음악교습소,경기도 부천시 원종동 360-28번지 낙원아트빌 1층 일부,37.5185373,126.8085488
1331,선향음악교습소,경기도 부천시 원종동 233-13번지 진영빌딩 4층 일부,37.52609091,126.8051241
1332,소미더수학교습소,경기도 부천시 원종동 470번지 금호어울림301동 202호,37.52856493,126.8029341
1333,오정삼성영어교습소,경기도 부천시 원종동 246-7번지 1층 일부,37.52786946,126.8072915
1334,날카로운수학교습소,경기도 부천시 원종동 212번지 3층,37.52386762,126.8010688
1335,잉글리시버디영어교습소,경기도 부천시 원종동 213-3번지 신진타워맨션 2층 204호,37.52286976,126.8023837
1336,유나스(Yuna&apos;s)영어교습소,경기도 부천시 원종동 470번지 원종동 금호 어울림 금호어울림아파트 상가 201호,37.52856493,126.8029341
1337,라엘음악교습소,경기도 부천시 원종동 371-27번지 2층,37.51834278,126.8053481
1338,빨간펜수학의달인원종수학교습소,경기도 부천시 원종동 361-4번지 성로빌딩 2층 일부,37.51856285,126.8076551
1339,매일중국어교습소,경기도 부천시 원종동 70-1번지 동문아파트 상가 2층 1호,37.53056714,126.804128
1340,한스화실미술교습소,경기도 부천시 원종동 211-2번지 4층 일부,37.52412203,126.8023238
1341,원종2동점해법수학교습소,경기도 부천시 원종동 150-7번지 1층 일부,37.52378195,126.7984106
1342,꿈꾸는음악교습소,경기도 부천시 원종동 361-4번지 성로빌딩 1층 일부,37.51856285,126.8076551
1343,라온수학교습소,경기도 부천시 원종동 132번지 3층 일,37.52750988,126.8024052
1344,음악세상음악교습소,경기도 부천시 원종동 179-65번지 2층,37.52995107,126.8074897
1345,T&S(티앤에스)보습학원,경기도 부천시 원종동 299-2번지 4층 일부,37.52808877,126.8091576
1346,시사영어수학보습학원,경기도 부천시 원종동 266-1번지 프라임영재사관학원 2층 일부,37.52737157,126.8058787
1347,로뎀음악미술학원,경기도 부천시 원종동 245-5번지 2층(증축된 3층건물),37.52867028,126.8066559
1348,일꿈음악학원,경기도 부천시 원종동 237-15번지 4층,37.52784441,126.8084907
1349,오름보습학원,경기도 부천시 원종동 134번지 3층,37.52656502,126.8030978
1350,일꿈보습학원,경기도 부천시 원종동 237-15번지 원종동,37.52784441,126.8084907
1351,연세독서실,경기도 부천시 원종동 375-9번지 2층,37.51859339,126.8043521
1352,아트빌미술피아노학원,경기도 부천시 원종동 275-5번지 2층,37.52514793,126.8069592
1353,부천정평보습학원,경기도 부천시 원종동 375-8번지 성산빌딩 3층 전체,37.51859367,126.8045217
1354,헤럴드보습학원,경기도 부천시 원종동 365-9번지 3층 전체,37.51992229,126.8070181
1355,에이블수학보습학원,경기도 부천시 원종동 224-4번지 3층,37.52178306,126.8044567
1356,Jlean(제이린)뮤직실용음악학원,경기도 부천시 원종동 229-4번지 석진빌딩 5층,37.52626093,126.8044336
1357,신혜보습학원,경기도 부천시 원종동 219-2번지 대풍빌딩 4층,37.52536652,126.8029879
1358,세명음악학원,경기도 부천시 원종동 216번지 일흥빌딩 4층 전체,37.52256398,126.8027126
1359,솔로몬o₂독서실,"경기도 부천시 원종동 231번지 부원빌딩 401호,501호",37.52792893,126.8051305
1360,웰이스턴보습학원,경기도 부천시 원종동 388-13번지 동영빌딩 2,37.51967906,126.8016796
1361,까치울삼성영어교습소,경기도 부천시 작동 33-1번지 1층 일부,37.51845736,126.8148269
1362,예인마을피아노학원,경기도 부천시 작동 30-8번지 3층,37.51850944,126.8192949
1363,수학의달인3030영어보습학원,경기도 부천시 작동 63-7번지 2층 일부,37.51656621,126.8043801
1364,음악풍경음악교습소,경기도 부천시 작동 33-12번지 1층 일부,37.51820754,126.8163772
1365,써니힐링구아어학원,"경기도 부천시 중동 1289번지 4층 402호, 403호",37.48984732,126.7675778
1366,나눔소리국악학원,경기도 부천시 중동 1134-2번지 골드존타워 602호,37.49962009,126.7752484
1367,민병철외국어보습학원,경기도 부천시 중동 1035-2번지 하나빌딩 501호 일부,37.50445422,126.7684933
1368,더퀸실용음악학원,경기도 부천시 중동 770-5번지 창신빌딩 4층 일부,37.49287261,126.7665507
1369,부천최재영바리스타학원,경기도 부천시 중동 1111번지 위브더스테이트 3층 317호,37.49865328,126.7785195
1370,파워독서실,경기도 부천시 중동 1208-4번지 3층,37.49481984,126.7716557
1371,워릭어학보습학원,경기도 부천시 중동 1058-4번지 서호빌딩 603호 ~ 608호,37.50376179,126.7737656
1372,위드매쓰보습학원,경기도 부천시 중동 1031-3번지 영라이프빌딩 504호 일부,37.50519985,126.7629154
1373,부천중동작심독서실,경기도 부천시 중동 752-3번지 3층 일부,37.49343156,126.7667185
1374,경원음악학원,"경기도 부천시 중동 1186번지 복사골건영 상가 4층 401,402호",37.49418204,126.7680505
1375,토리앙쥬보습미술학원,경기도 부천시 중동 1141번지 507.508.513.514.515호,37.50284019,126.772434
